RMSE_Position,RMSE_Yaw
1.3222686872360376,0.18320744930872118
1.322458192812924,0.18208577821782773
1.3225860660616242,0.1823996968479276
1.3234273606938511,0.1823503488033213
1.3167894227161476,0.16914795057716853
1.3329541015515358,0.12736241312629454
1.3326748700941629,0.12633876518422466
1.3331800636514464,0.1259804294757902
1.3345476654443869,0.12568992902695292
1.3351156954065768,0.12640264964600795
1.3344554904267192,0.12808648334935993
1.327837634390907,0.11487054224138948
1.3549630911164185,0.14997760990790565
1.3553262741197414,0.14911169369346067
1.3557545434015625,0.14995542240170523
1.3559184020882533,0.1499212090132006
1.3490954251462464,0.13628388067509217
1.3673892727793955,0.16483245235877048
1.3684773501669685,0.16490814842624407
1.3689090232710177,0.16491110768631942
1.3697619179794986,0.1658201958430056
1.3693413293390375,0.16725897138719578
1.362736075341547,0.15395783760402013
1.3635405026486294,0.15366161183978394
1.339891242790769,0.20799928396452155
1.3402748594560243,0.20909851582005728
1.3404929272001496,0.20954431472510898
1.3396658108261155,0.20854049274027514
1.3392523011126272,0.21021095555445174
1.3402622405783002,0.21053466934785164
1.338201608712784,0.21123324593840848
1.3316587813500476,0.19740658190199145
1.3353987245183259,0.22760506061770136
1.3358031403102666,0.22824923262420482
1.334728526782548,0.2294027519298012
1.3329941031199946,0.22894148764802436
1.3332042483496949,0.22834134995007105
1.3353733570842903,0.2279466176110102
1.3286744410585847,0.21372379786020756
1.343415197207848,0.21785157669758082
1.3436777960909423,0.21909713108693496
1.3436938943331251,0.2183153465199904
1.3455963555997998,0.2193580324676223
1.3390806373176019,0.20635324815080835
1.3525533796424467,0.21079236775059781
1.351427185463692,0.20889469911028358
1.3524575547947675,0.20993410375465849
1.3519097832882776,0.20946427735865938
1.3518068588682546,0.2086851824553727
1.3495792579118848,0.2083277441394842
1.343076165272727,0.19512182216247698
1.3503634081941958,0.1567028938034203
1.3501902649417266,0.15794610443918566
1.3493147657608524,0.15865088598153687
1.3426541405669052,0.14506320716276155
1.3290045783126085,0.1764165653197125
1.3300803541811228,0.17652869318091224
1.3299689775498578,0.17558824743389334
1.3291713106983734,0.17703703968300188
1.3227549220452792,0.1638457880274049
1.3158538249356773,0.121689789528023
1.317563902251436,0.1215737706306298
1.3180287644952273,0.12166518852632324
1.3188157862585792,0.12112229353235826
1.3189264939069065,0.12198169812156802
1.318307529604921,0.12293441526854133
1.3119427878282786,0.10973901989340708
1.3327156190891576,0.10700134667936656
1.3325371127459995,0.10712215234015843
1.33245260068362,0.10718724266631519
1.3321057693381508,0.10747827517384823
1.3318637534696491,0.10636496162799668
1.325313615423981,0.09276471327591129
1.3386749858707057,0.17834988531545803
1.3387949815048947,0.17921895968003365
1.3374313203779997,0.17905347876330102
1.336199870236977,0.17932901762702635
1.3373622131857847,0.1795679407681866
1.3375737828767855,0.18001451745062783
1.3374488524190715,0.1800661991130511
1.3311275590934453,0.16686057286049494
1.3120524554933533,0.14473889326678024
1.3112132768628157,0.14602006587881378
1.311903236691978,0.14761429421247807
1.3123907658026295,0.14799635990657467
1.3112003079516106,0.14854396289274663
1.3128355726705363,0.1478153387197514
1.3065793992247179,0.13460433752389245
1.3066125988820902,0.21036533022535564
1.3060928193966825,0.20946990606646498
1.3069097535658338,0.20935645676413417
1.3067672357669402,0.20875718379516114
1.3071690647353071,0.20909796715213735
1.3007676706001505,0.195481345687875
1.3292286433183977,0.20758885080235415
1.328964793252992,0.2084936626171826
1.3291983864917625,0.21078469723340387
1.3279900477047695,0.20996144106857195
1.3278856616991914,0.20929224432507088
1.3216626458175391,0.19607143541433147
1.3602700975057638,0.24560689349368803
1.3605619366973178,0.24406877739904198
1.362282104188121,0.24336377214753488
1.3621983268318878,0.2428284729019583
1.355981783048029,0.22961034596010044
1.3784659284963163,0.2661927348108706
1.3775670034082195,0.266159947748438
1.3755555775371875,0.2669536637993005
1.3758856954344028,0.2685035149087349
1.3762160758606599,0.2688384788420648
1.369844276086778,0.25523796646162666
1.3782872880789192,0.2772194285313082
1.378430790478168,0.27815897503565856
1.379160837772099,0.27917355156079326
1.3775079208019074,0.2782277049738826
1.3762605325347477,0.278894739670499
1.375226029506215,0.2782724412468984
1.3690555525574701,0.2651314734171466
1.3631913270498213,0.2764443774328769
1.363205836410669,0.2764803718188448
1.362591359407145,0.2775397023387889
1.3627655768406617,0.278734228943342
1.3613355757120162,0.28082314810420006
1.3552544880990969,0.2679524358881952
1.354141331301357,0.26934897300622174
1.3732068092198892,0.27835565489706715
1.372885540173784,0.279008498385254
1.372083834706572,0.2794911450984776
1.373139784663069,0.27944490212650064
1.3718520020156124,0.2780411824707332
1.365555282903266,0.264496948408458
1.365815409302156,0.3281880364977995
1.3667206350912136,0.32801454807386066
1.3665760792595552,0.32887427493358146
1.3667069288288856,0.32836142181053357
1.3683125677203078,0.32837483357052694
1.3622190486402894,0.31518629240262225
1.3618849020565649,0.35717267797330854
1.3639067800190376,0.3577283021088461
1.3646786165592926,0.35725020477793673
1.3646034361054702,0.3586668586960201
1.3638387733342163,0.35726913598411864
1.3578271426354198,0.3438719703712485
1.3468309618525818,0.3302090412144636
1.3469507584119749,0.3316183007528217
1.3473549386842099,0.3315315151082585
1.348634698602431,0.33178042325957685
1.3473963205946666,0.3331170860068975
1.3473415863507852,0.33352231072264016
1.3490329084468529,0.33525982518003405
1.3429686276081794,0.3209381430210846
1.3830076187675149,0.3980057957283222
1.3827249003520588,0.397544559694798
1.382412694157679,0.39771354750773613
1.3822012396910304,0.39889024277467
1.3827666750784557,0.4008610808941312
1.3841703240672152,0.4025087832376059
1.3840326084736863,0.40324751090740746
1.378140248301139,0.38980783757774895
1.3733782295870312,0.3721784039922671
1.3732297202499353,0.3712461515276988
1.3737145391421637,0.37235699025077706
1.3757344454099292,0.37200808357341053
1.3698679313766617,0.3587917811722061
1.3999642450579708,0.39835146791172615
1.399342443456949,0.3987716059585462
1.4002619253121837,0.3994016983709554
1.4007384583061797,0.39927903236343476
1.3946740796170702,0.38565527627377794
1.4198255243768254,0.3261753368249544
1.4184403586158678,0.32699939806184264
1.4181502322137773,0.32770816673017983
1.4122776386492013,0.31447976423245394
1.423128706938954,0.3333914255799757
1.4235443918921746,0.33332757744724445
1.42373075244248,0.33434059246477804
1.4243214450555166,0.3359498601939619
1.423489815529353,0.3363353281010286
1.4176482332746703,0.32310231442627746
1.432316158033217,0.3479492703749283
1.4334833293446814,0.3478884348932192
1.4343282140201952,0.3479867305145228
1.4349101018140222,0.348461279831878
1.435271063858749,0.34737460710608126
1.4292385841931654,0.3337385354265091
1.4499708388853023,0.40205545086401606
1.4489205127092293,0.40284584955814606
1.4473135947528202,0.4034383166497745
1.4467552917801891,0.4061428921230342
1.447253774032903,0.4064498335958396
1.4488118782205144,0.40660437811574685
1.4429348447143189,0.3933809533544022
1.411219051596216,0.455640988754234
1.4104238469506778,0.45504405378855617
1.4108844732430923,0.4550002765475333
1.4111569291156683,0.4558106393233511
1.4108759598685499,0.4550436249800084
1.4106435541936713,0.4570954589598834
1.4049061347661573,0.4439023674901178
1.4222804728127798,0.37186926160074235
1.422714952356078,0.37247263103939166
1.4238174451653962,0.37207826506604136
1.4241508206642663,0.37052474863548895
1.4244264253689038,0.36895301001156533
1.4237859027624755,0.3684720332639565
1.4179115788640255,0.35511124839085595
1.3959797749495115,0.3529351693189052
1.3960250856979721,0.35299808382317527
1.3961879249520743,0.35440548291794405
1.3979091830185135,0.3541331770381614
1.3981576648951088,0.35451847948778703
1.3986333716197645,0.3561578019110296
1.3930188866738806,0.3432162106750849
1.3925456692498384,0.33982889426533225
1.3909754909916308,0.34035090406001367
1.3909976485728806,0.3400438704562898
1.3914962636564323,0.34024260529222805
1.393266482217465,0.34077450940742304
1.387719357059954,0.3275998273335
1.3853836392278054,0.36739525441087445
1.3879747762200367,0.3680173186450749
1.3879542209636262,0.3688252547980825
1.3856438542169478,0.3690572378100371
1.3861519385765506,0.36874569419900627
1.380511690328687,0.3551830233502402
1.3996690788315171,0.3684907052920381
1.4001001789806724,0.3683313693246306
1.3992486209806103,0.36817425058462777
1.3982719285232046,0.36697328370935245
1.3967348604942087,0.36876240820844686
1.3912858102626042,0.35559574785228815
1.3912583794573632,0.32048855392371567
1.389793834968589,0.3202525189353702
1.3899770278055854,0.31904884650405396
1.389940273463141,0.3196654420226186
1.3891900298743034,0.3211655890231735
1.39036171865803,0.3221305623820497
1.3849165021549523,0.308957227593793
1.38967848881627,0.3472057788800339
1.3905220807132757,0.34914730346678324
1.3905804017178445,0.3487573145143345
1.3850745332913683,0.33517188823107313
1.416516364490791,0.345011201709697
1.4160617875924804,0.34375463819045826
1.417068611420132,0.3432931062074315
1.4184050300341078,0.3441920899762513
1.4189706724664874,0.3430955671185286
1.4134993588584888,0.32989078529387106
1.4126996004337282,0.29949664558654066
1.411502394796862,0.300289944061213
1.4116063382898778,0.30052869888508216
1.4131218201542521,0.3015458485183235
1.4122930244574015,0.3015046015198546
1.4069321847377394,0.2882456567793513
1.3948884768110628,0.22548568210014153
1.392600271543225,0.22457935790811312
1.3925390879559802,0.22488921385326777
1.391534515450941,0.2251989719406845
1.3916136739232283,0.22586624341501263
1.391325857237049,0.22734256764124003
1.38597162392598,0.2132918914959201
1.372252810166437,0.14946047669280316
1.371956103204445,0.14956972155334466
1.3699059229886243,0.14990985491122277
1.3647493170252714,0.13633946475885186
1.3879890111197648,0.07758902976147608
1.3876191535175308,0.07867930081941599
1.3864395082055345,0.07638067498526868
1.3875203116170363,0.07660323423636695
1.38560504576272,0.07724506999351455
1.3803927548294772,0.06401418916390655
1.4008337803151838,0.09582840212310308
1.4008761621112102,0.09729775494898352
1.4014605625725909,0.09547955485304227
1.4018054214629574,0.09499467932487503
1.3963624319712176,0.08136889258204727
1.3967027281214193,0.07975060549822466
1.3787472342704494,0.005768144606336012
