RMSE_Position,RMSE_Yaw
0.060948708305432454,0.13301427412045563
0.06098477721339255,0.13994876887393504
0.061020160521611765,0.146670009869041
0.06105591306852056,0.1533815854863555
0.06109314798974786,0.16028526572781032
0.06112967687666514,0.1669736908492786
0.061166602515210625,0.17364781729975465
0.06120510827194871,0.18050601814981126
0.06124297984884184,0.1871390990029376
0.061281206121836955,0.19374577824807038
0.061321727559422806,0.20051997750820402
0.061362433437618324,0.20699618615963966
0.06140085617826606,0.21326290734740072
0.06143051283160072,0.21936116317727702
0.08153790861726042,0.01336546388961668
0.08160296386552852,0.007989495565721485
0.08165691976852568,0.003368493003612749
0.08166247078509382,0.0008790645279629361
0.08160520644302878,0.0044706049430977
0.08153222186703828,0.007796542789010874
0.08145939414560072,0.011171218461054289
0.08139132558949064,0.014384092657324876
0.08132636493248324,0.017512323772572946
0.08126313266204768,0.02066570257316991
0.08121235204691342,0.023725218022894845
0.0811824756857472,0.02696045183669826
0.08117913227487136,0.03067236588916411
0.08120649867053145,0.03481123554557374
0.08126908569043019,0.03964398922353907
0.08135497766259245,0.045436096619492765
0.08140763719148028,0.051315637354534926
0.08145213031974659,0.05759409755685374
0.0815013784063993,0.06405880922966989
0.0815517790184526,0.0703580376936963
0.08160296428580772,0.07666398221628412
0.08165644591069464,0.08316626695841955
0.08170890318087891,0.08948096200527735
0.0817615544356034,0.09579590205583488
0.0818158187761754,0.10230088766344314
0.08186837506681212,0.10861264889911093
0.08192075531233654,0.1149218213187878
0.08197453635277818,0.12141956121398811
0.08202654766603462,0.1277237346941027
0.08207837496344032,0.13402548523451674
0.08213158707223003,0.14051557214472177
0.08218301764485804,0.1468129684801499
0.08223423910072537,0.15310885237512395
0.0822868040339242,0.15959428174548962
0.08233763804642358,0.16588821887927785
0.08238829349763806,0.17218166255205422
0.08244030378864033,0.1786655818941204
0.08249063746112265,0.18495910087597045
0.0825408584798639,0.19125348205867054
0.08259249649280462,0.19773981155100495
0.08264254546389471,0.2040370519324365
0.0826925496903038,0.21033632910954148
0.08274403491244843,0.21682882239940415
0.1382161571038351,0.01665855622343193
0.13826694658704827,0.010354554422875473
0.13831770403022903,0.004047927900338033
0.13836998046262808,0.002452743131948098
0.13842071324275376,0.008765230639799613
0.13847145164070385,0.015080834779919061
0.1385237445231108,0.021591215094684868
0.13857452601188552,0.027913516448376918
0.13862534361433987,0.03423924965545255
0.1386777573145002,0.040760126125298
0.1387286403651052,0.04709318261349327
0.1387794483116601,0.0534314220992852
0.13883180811574153,0.059966030446796936
0.13888263726611377,0.06631270124974342
0.13893347300047196,0.07266353417506188
0.13898583019443142,0.07921078929889191
0.139036585825281,0.08556863482011767
0.13908736866070087,0.09193057547186056
0.13913973459428036,0.09848981686968095
0.1391906050989781,0.10486058381849206
0.13924152126989942,0.11123578661436206
0.13929402964186505,0.11780887258698071
0.13934504283735288,0.12419323947664751
0.1393961056915952,0.13058218982608827
0.13944876897605774,0.13716958216120279
0.13949993582823508,0.14356796165883734
0.13955115523141698,0.1499710396449111
0.13960398246708058,0.15657309822983
0.1396553106812177,0.16298581103913923
0.13970669331231708,0.16940331123326302
0.13975969033399915,0.17602031425424036
0.1398111845836999,0.18244760766837753
0.1398627341671934,0.18887975671968993
0.13991590384617336,0.1955119178080328
0.13996756600612664,0.2019539814355108
0.1400192835428485,0.20840095292708058
0.14007262602155246,0.21504843559079878
0.14583315841175393,0.015034942972441455
0.14588253301506685,0.008577964015356265
0.14593209738722035,0.0021160371430184455
0.14598336235966022,0.004546892511555045
0.14603331243613085,0.011018898386012443
0.1460834525499648,0.017495883230421505
0.14613531077167222,0.0241743571355737
0.14618583649884956,0.030661477012969618
0.14623655191369514,0.03715360051789429
0.14628900229702763,0.04384769590233106
0.1463401020162979,0.050349999718095166
0.14639139049084698,0.05685732752052086
0.14644443012829841,0.06356710814209299
0.14649610044722974,0.07008465458717072
0.14654795803662085,0.07660724274446884
0.14660158229530237,0.0833327640944097
0.1466538181739306,0.08986560526402854
0.1467062393106807,0.09640350452287927
0.1467604419100925,0.10314481784263618
0.14681323673095395,0.10969300277867977
0.14686621428961877,0.11624626177876164
0.1469209873626532,0.12300341701792794
0.14697433298454268,0.12956699425675944
0.14702785833010673,0.13613566176839645
0.14708319246728707,0.14290870957276347
0.14713707926273842,0.14948772877214944
0.14719114228270883,0.15607185502901677
0.14724702655960528,0.16286084780857024
0.14730144343599372,0.16945536048924015
0.14735603255604787,0.17605499763896137
0.14741245454365468,0.182859989725914
0.14746738894764436,0.18947004912438992
0.1475224911304809,0.19608525078048222
0.14757943688810804,0.20290629764625745
0.14763487479292475,0.20953195763483157
0.14769047551970424,0.21616277747178358
0.14774792956964994,0.22299993392783238
0.12476174523196329,0.036025826485446284
0.12481665747245148,0.029384513499640663
0.12487177187904755,0.022738024211618635
0.12492876610203371,0.01588470695245703
0.12498428576693181,0.009227693285757566
0.1250400023568502,0.00256548935998957
0.12509761134111563,0.004304032061342556
0.12515372199638886,0.010976784762663616
0.12521002378434143,0.017654737325861092
0.12526822944097551,0.024540492605263475
0.12532491294518816,0.031229007158319888
0.12538178120015428,0.03792272437006283
0.12544056359838807,0.04482472187068498
0.12549779997728122,0.051528997428180956
0.12555521408766634,0.058238468466047966
0.12561455130561602,0.0651566853065284
0.1256723185967154,0.0718766869109817
0.12573025590405762,0.07860186280752977
0.1257901238453875,0.08553623224420238
0.1258483979077757,0.09227187758672661
0.1259068335037458,0.0990126569472296
0.1259672056743991,0.10596305250320093
0.12602595995751442,0.11271419532984939
0.12608486643758687,0.11947040649797991
0.12614571367521416,0.12643662221667906
0.12620491893895355,0.1332030317580868
0.12626426610442343,0.13997441078876235
0.12632555383489585,0.14695613743169547
0.1263851682815961,0.15373747450220399
0.1264449063915681,0.16052364128040764
0.12650658007882332,0.16752044067906846
0.09616487105603623,0.04280702491981114
0.09622469524000796,0.03601123437691678
0.09628460133158971,0.02921080682744326
0.0963463999352253,0.022199529005491936
0.09640769258437065,0.01539001166335674
0.09615684913463517,0.009245992399664837
0.09526723010425965,0.004598317115302342
0.09379908661946283,0.0025500569685747987
0.09174898993815409,0.0031322770723927196
0.0890555511626326,0.00657730447016891
0.08592162756513738,0.014900446327240413
0.0823066013336927,0.029879332437628747
0.07799879630529093,0.0509848957975081
0.07317203279786555,0.07457156070464421
0.067681760210838,0.0983079775595479
0.061373285152632906,0.11947019077041476
0.054727004008344966,0.13357403956613337
0.04769186260803351,0.1409545321951116
0.03998347565630627,0.14432481480146397
0.03199329853452545,0.1471558500815957
0.023499628309129272,0.1535226766475939
0.014380863240484511,0.16635694590122618
0.005732867238822713,0.17962484435055504
0.004574458681521717,0.1911589686143291
0.013732686757454234,0.19950489376711267
0.023327841311063063,0.20281564983566922
0.03319384106272967,0.20227461734444963
0.043373444170633595,0.20149758860640476
0.0532431314067896,0.20049631583506256
0.0631212197741813,0.1994576407682882
0.07330163016104858,0.1984620581940104
0.08317720596194585,0.1977277968362836
0.09300800451813772,0.1975417337890868
0.1031822819580165,0.19682688158248096
0.11307312933496164,0.196029240902166
0.12296900673363226,0.19503537135643945
0.13316762148618277,0.19394489193362485
0.3353410271917696,0.024220772360416202
0.3270212631256964,0.025342568789610054
0.31881744446045984,0.02699270256843178
0.31047301714908054,0.028688436123282646
0.30249189225809897,0.030316469990927297
0.29464124565391436,0.03199286529362011
0.28672176104004876,0.03304317653850952
0.27916121648633263,0.034268784736253055
0.2717421598191861,0.03587818478318394
0.2642728412050022,0.03753865761402064
0.25720711336644286,0.039153077737983606
0.2503495800366671,0.04102351133715332
0.24352356249064577,0.0431220663102454
0.23715677125940923,0.0454179907608101
0.2310521864249756,0.04784383978263773
0.22506566143107537,0.05022334521155569
0.21958510955986427,0.051973534696319934
0.21443081526995683,0.053745534156946384
0.20946992614141208,0.05601104464673301
0.20504033016525816,0.05818727142619796
0.20101705316485272,0.060535945336091634
0.19732576557483494,0.06300879023358143
0.19421668687833568,0.06545347637687238
0.19159594542081182,0.06838419616465563
0.18942618632997713,0.07140882142829863
0.2698919707976947,0.025754306246512874
0.26263736208799315,0.02861748021673827
0.2555988209098382,0.03115765254065983
0.24857218032267822,0.03342311738455095
0.24194949994631984,0.036139375224983894
0.2355722288175267,0.03896579141374579
0.22927910802413712,0.041879707197810756
0.22346475033622668,0.044729833518543094
0.21796847754941204,0.047784614366038314
0.21266965039601401,0.050996633614043274
0.20791532016061912,0.05446412373739573
0.20355762484301085,0.05791559584373985
0.1995225844858887,0.06112104721774725
0.19606078083196515,0.06373050531572044
0.19305044718772882,0.06697638253453597
0.19046453816277384,0.070311296105249
0.18847581988340412,0.07354168734572264
0.18701919806280998,0.07687836272313353
0.18608996355677065,0.08036206853870254
0.18575490320432353,0.08380437526962159
0.18598073681072966,0.0874868528195103
0.18679567264883487,0.09143143372604978
0.18814652959743114,0.09492149730920363
0.19001750526922853,0.09790210946055278
0.1924937537556256,0.10155098072778078
0.30888308174491075,0.0466255362432193
0.3014158555412091,0.05017954617327636
0.2941079252501837,0.05379228796318448
0.28675903372379896,0.057512400098293615
0.27981649529570013,0.06113045936859084
0.2730805630537445,0.06486977446556841
0.26637630573759274,0.06873955865246106
0.2601342304168771,0.07276626588636437
0.2541650699593814,0.07655803248717974
0.24832451334316188,0.0798715378773962
0.2429270977595056,0.08361253077427921
0.23784217022856816,0.08741434732084885
0.23295378896436683,0.09132007188794389
0.22857219092928602,0.09510364540946847
0.22457079132456634,0.09890688533032256
0.2208689716976689,0.10284081857592353
0.21770717963359743,0.10671949280931625
0.21499530984146972,0.11052869108663033
0.2126970325978636,0.11462232364067138
0.2109505011998459,0.11790814047275444
0.20967606854162743,0.12174278403943607
0.20887958039550905,0.12573571779842596
0.20861483065839426,0.1295965075013772
0.20885411343255034,0.13343172942696646
0.20962699204950785,0.13737070068025292
0.2824962279575884,0.03530608691722237
0.27808293611809626,0.039145046996504444
0.27398917326091937,0.04300704893252272
0.27012216495596747,0.04710060543303207
0.2667294444718837,0.05174003283354445
0.2637239118745275,0.05589283450196936
0.2610150334876147,0.05990399832353077
0.25877563462312314,0.06376348410763111
0.25692969778112557,0.06755668875887655
0.255449518568697,0.07144598500856113
0.254430018324677,0.07520513807360607
0.25382702843215643,0.07888687734194687
0.2536442834205729,0.08267457752090723
0.2538937974334976,0.08638061400315733
0.25455529456505765,0.09021752562327423
0.2556570503422472,0.09441224640232225
0.2571715651822814,0.0981235797113642
0.2590838266547476,0.10172028569052705
0.2614648228052993,0.10542435065043154
0.26416557741407287,0.10900378198708194
0.26723927219940524,0.11246535621742271
0.2707826699006371,0.11601222137824974
0.27457360244693346,0.11943902068180655
0.2786950563826421,0.12273383586759423
0.28326698582767373,0.1261811537599342
0.27711479058442184,0.0688465125722908
0.27238249720940916,0.07202550025267418
0.26799043924117644,0.07559053675396132
0.26378849019070516,0.07892569864922462
0.26005223783421505,0.08219964361846377
0.25666691092753613,0.08533676054802153
0.2535615611880514,0.08854867134708111
0.25093326972205265,0.09164918762039065
0.2486970520744736,0.09458744726775148
0.24681450504415559,0.09757077810676473
0.24540471375433198,0.1004711116629835
0.24441686093822856,0.10304324363636286
0.243849575477384,0.10605048545382534
0.24373187420522965,0.10892055740920713
0.2440379919204138,0.11160392624067851
0.24479651624154378,0.11437506357805471
0.2459602006785086,0.11705360606494898
0.24753947760473985,0.11954749260158848
0.24959244615475104,0.12209286599773916
0.2519883541847168,0.12452409274092613
0.2547680836140655,0.1267518879316305
0.2580173224266911,0.1288483712995958
0.2615240281058133,0.13095827178041655
0.26535565906865843,0.1335000067176666
0.2696606668092469,0.13568900164505182
0.22849546294639023,0.06266046134704717
0.22540876473345414,0.0648180873264459
0.22273400032346716,0.06678345987455825
0.22042527226422207,0.06878494866147844
0.2186328780785467,0.0707064020758168
0.21729257344627612,0.07239371537859962
0.21639211760714175,0.0740792108961008
0.2159944755369563,0.07557460729808586
0.2160620148360788,0.07675565509863458
0.21662203736429017,0.07843616889944283
0.21763172961008043,0.08013313109431608
0.21909776588792138,0.08147780278392912
0.2210741201620124,0.0828681102297435
0.2234343504793979,0.08420254802086147
0.2262170534437181,0.08530220206945627
0.2295083799460849,0.08639783333910911
0.2330965981609886,0.08740283248605098
0.23705541827749907,0.0881002004885143
0.24148655924372014,0.08862157610912513
0.24611781653226955,0.08935043721262392
0.2510358652642362,0.09043781014859453
0.2564306880372029,0.09112158447336662
0.2619467222397195,0.09180799613753486
0.26772382169832215,0.09226802821860303
0.27393136796171463,0.09271322094955448
0.24806542322714664,0.07295032473106722
0.24376928637943207,0.07335497609680684
0.2398041855106414,0.07336899443527001
0.23608445523000807,0.07326592401550558
0.23285205676031126,0.07295760926243444
0.2299983872270621,0.07282583195439953
0.22748545332290887,0.07318695236256167
0.22545600585172956,0.07337997209900869
0.2238415847085536,0.07350627861320924
0.22262594282678305,0.07363653992013663
0.22188830507656032,0.07374341728653566
0.22158751290152268,0.07288901882317232
0.22173168317691275,0.07193643606490974
0.22231113531858637,0.0709126397664761
0.22332202666374854,0.06985008644707036
0.22480116340235265,0.06875312102108633
0.22665617796134183,0.06805575600316738
0.228910913009512,0.06743769220302132
0.2316523675172209,0.06648728816787153
0.2346985501591644,0.06557488839448643
0.23811180781099664,0.06442645245952638
0.2419950930223387,0.06321273010401374
0.24610374967825274,0.06200268380986684
0.2505289729436981,0.06050605575396717
0.25539760208957885,0.05885644247724042
0.33481268710096534,0.050228033612513386
0.3287843757768503,0.04845700539640375
0.3229431967696492,0.046745646457809986
0.3171449970470435,0.04548503480352162
0.3116976161196572,0.043901311766293416
0.30645405732198805,0.042123827995738994
0.30127624583869345,0.04026733732668619
0.2964804811920912,0.03844254946902858
0.29192140300985653,0.03639258289316194
0.28748420101734534,0.034228688623793246
0.28344336717039365,0.0320434636357112
0.27968041247955955,0.029630301402652437
0.27610796465957327,0.0270807571226388
0.27295593918188027,0.02520039348202796
0.27009857347832494,0.02287873560080289
0.2674769935744307,0.020417583052071864
0.26525857040455536,0.018012474787441723
0.2633687416012271,0.015408159936921573
0.2617727446300931,0.012695345960307858
0.2605712030082002,0.01003323690676794
