RMSE_Position,RMSE_Yaw
0.19409537519362355,0.03835113186091488
0.19610696054718157,0.04120066760936214
0.18440071753920714,0.03858650219001003
0.15682951885272023,0.0352547374957044
0.15884575920208183,0.03810740926441469
0.15051979153672293,0.030324310765965645
0.1490038265048813,0.03077644826349268
0.1452227869542393,0.030492698832943695
0.14837555334632274,0.0334183335128444
0.16993192339281216,0.04219287356484136
0.16182946261997735,0.046688951233105236
0.16522088149275221,0.049316184315325806
0.16568472775886353,0.05104347807532461
0.18787513035564982,0.06186511079482226
0.19126332577248886,0.06446041763694589
0.2003312335187429,0.06559028821005497
0.15858914932415502,0.06487580687188621
0.1435193887331738,0.05614189302773953
0.14740219116601272,0.058747815331995135
0.10285007444286798,0.048740152136452775
0.1352181153074043,0.056749493630644084
0.1270407766016493,0.06307935714150514
0.13164718232675843,0.06535320696483304
0.1233705121652096,0.06180971758254739
0.14772135034791722,0.06510249857431295
0.15312893127562704,0.06707756872345905
0.14387329404346905,0.05998133084550572
0.13075834437526349,0.06113130686250456
0.13711675444475382,0.06339899583995323
0.14491018605213082,0.05974382538273715
0.15113677004825024,0.06235217673164817
0.15628263380692722,0.05895227618850529
0.1625607338429381,0.06117409344284375
0.12250499613552268,0.04777438599225725
0.14150387306554946,0.048516722795067135
0.14752817115562875,0.05083069552177921
0.1709735475859564,0.06106206962266447
0.17623759431818745,0.0630905804217996
0.1452754169922807,0.057054644176954605
0.1507937109025035,0.059057845033417385
0.14175823379163568,0.054583410253995934
0.14729976969275604,0.056618594564444624
0.12788455432535153,0.05072218846804133
0.10588282301544713,0.04758926723163648
0.112263168587425,0.04929234176530617
0.10253250450983496,0.045713751585614526
0.06835901540641005,0.036951630201511154
0.07701257736061963,0.03858842527881201
0.054890469305798,0.03645251915287062
0.06419722747299211,0.03780637226447836
0.05626574043294564,0.03712636053606678
0.06608725423511999,0.03837087330204181
0.06721546665649825,0.03531376883855519
0.06296359001394802,0.03322648971524189
0.07280043681025494,0.0348775314700569
0.0494247435744082,0.030715262162437362
0.05947552195140276,0.03253573110081497
0.0649871454011977,0.024316955997881085
0.07482681005053649,0.025645929705636398
0.06322209255617338,0.023947010825439152
0.0695022580529811,0.018889501060253
0.07781453384552538,0.02022521486520068
0.06190549974748114,0.019872338385494404
0.07039032233538998,0.021232508663302285
0.07247793969328017,0.01977339603325246
0.08075747996181404,0.020830136106695152
0.07291311902269879,0.02105431739437269
0.08114561534363443,0.017847250763741718
0.0884053529347499,0.01885720235204191
0.075741184883574,0.013024133702804752
0.08196702613743119,0.013970194822908732
0.07955045336662615,0.01563923179475024
0.08691366875777923,0.01615994433869172
0.08037010941365946,0.014631201648013459
0.08044012482467588,0.014577283610908156
0.08785125943476348,0.015019558739945536
0.07401850749144308,0.011472454500151441
0.07188410351698434,0.01062198332885056
0.07944895780806993,0.011317257937252688
0.0872569567759715,0.012367074606355555
0.07714918641521067,0.013007856383037586
0.0771078529461283,0.012976056827491922
0.08480812339754593,0.013559092586135302
0.07763812027880769,0.004618007259228119
0.08431441613838947,0.005233044150439126
0.07674259004931688,0.00037085820985049983
0.08204195809248443,0.0005225665790795642
0.0819878545296619,0.0005499920215505937
0.08809107376473517,0.0006659313192927119
0.08002353333360507,0.00046576437082146427
0.07210733171857976,0.005213074034615461
